id,name,email,phone,website,zip,date
5876,,bademail,+212691565284,,,2026/13/40
5877,Alice,bademail,+21266123,https://www.github.com,10000,01-01-2026
5878,John123,foo@@bar,061234,https://www.github.com,90210,2026-08-01
5879,Sara,user5879@example.com,123,htp:/bad,ABCDE,2026-08-01
5880,@@Mike,test@mail.com,061234,https://google.com,10000,
5881,Mike,foo@@bar,+21266123,,90210,
5882,@@Mike,user5882@example.com,+21266123,https://google.com,,2026-02-30
5883,@@Mike,user5883@example.com,061234,https://www.github.com,90210,2026-02-30
5884,John123,user5884@example.com,061234,http://google.com,10000,
5885,Sara,bademail,123,http://google.com,ABCDE,2026/13/40
5886,John123,foo@@bar,,,10000,2026-02-30
5887,Lina,foo@@bar,061234,https://openai.com,ABCDE,2026-08-01
5888,John123,test@mail.com,061234,http://amazon.com,12,2026-08-01
5889,,,123,https://www.github.com,ABCDE,01-01-2026
5890,Mike,user5890@example.com,+212643272763,htp:/bad,90210,2026/13/40
5891,John123,,061234,https://openai.com,12,2026/13/40
5892,@@Mike,,,https://google.com,90210,
5893,Bob,user5893@example.com,+212646990474,https://google.com,90210,2026-02-30
5894,Sara,foo@@bar,+212641918329,https://openai.com,12,2026/13/40
5895,,,061234,http://google.com,10000,
5896,John,bademail,,,10000,2026-08-01
5897,John,user5897@example.com,123,htp:/bad,90210,2026-08-01
5898,Bob,,061234,https://openai.com,12,01-01-2026
5899,Mike,test@mail.com,061234,,12,
5900,Bob,foo@@bar,+212660868026,http://google.com,90210,2026/13/40
5901,Alice,,061234,https://google.com,10000,2026/13/40
5902,@@Mike,user5902@example.com,061234,https://openai.com,90210,2026/13/40
5903,John123,test@mail.com,123,htp:/bad,12,2026-08-01
5904,John,bademail,061234,https://openai.com,10000,2026-08-01
5905,@@Mike,foo@@bar,,http://google.com,12,2026-08-01
5906,Mike,,,htp:/bad,,
5907,John,test@mail.com,+21266123,http://google.com,10000,2026/13/40
5908,Sara,foo@@bar,+212686260801,htp:/bad,90210,2026-08-01
5909,,foo@@bar,123,https://openai.com,10000,01-01-2026
5910,Sara,test@mail.com,+212665411866,https://google.com,10000,01-01-2026
5911,John123,user5911@example.com,+212643682938,https://google.com,10000,2026-08-01
5912,Mike,user5912@example.com,+21266123,https://google.com,12,2026-02-30
5913,John,user5913@example.com,061234,http://amazon.com,10000,2026/13/40
5914,Lina,test@mail.com,+21266123,http://google.com,,2026/13/40
5915,,user5915@example.com,,https://www.github.com,90210,
5916,Lina,user5916@example.com,061234,https://google.com,90210,2026-02-30
5917,Lina,bademail,+212642964448,,90210,2026-08-01
5918,Alice,,+21266123,https://google.com,12,
5919,John123,bademail,123,https://google.com,,01-01-2026
5920,Bob,test@mail.com,,,ABCDE,2026-08-01
5921,John123,foo@@bar,,https://google.com,10000,01-01-2026
5922,Alice,bademail,,https://google.com,,01-01-2026
5923,@@Mike,,123,htp:/bad,ABCDE,2026/13/40
5924,Lina,test@mail.com,+212623719821,https://www.github.com,,01-01-2026
5925,Bob,user5925@example.com,+21266123,,12,2026-02-30
5926,Lina,test@mail.com,061234,https://google.com,12,2026-08-01
5927,Sara,,+21266123,https://openai.com,90210,2026-02-30
5928,,user5928@example.com,+212667295941,https://www.github.com,,01-01-2026
5929,Bob,test@mail.com,+21266123,https://google.com,90210,2026-08-01
5930,,,061234,https://google.com,ABCDE,2026/13/40
5931,@@Mike,bademail,061234,htp:/bad,,2026-02-30
5932,Alice,user5932@example.com,,,10000,2026/13/40
5933,Bob,foo@@bar,+212638337515,https://www.github.com,,2026-02-30
5934,,user5934@example.com,+21266123,,10000,01-01-2026
5935,Bob,bademail,061234,htp:/bad,10000,2026-08-01
5936,Sara,test@mail.com,+212618730628,http://google.com,,
5937,Lina,foo@@bar,,htp:/bad,,2026/13/40
5938,Lina,test@mail.com,,http://google.com,10000,2026/13/40
5939,John,bademail,+212610662235,https://google.com,90210,2026-02-30
5940,John,user5940@example.com,061234,,12,01-01-2026
5941,Mike,,061234,http://google.com,10000,2026/13/40
5942,Sara,user5942@example.com,061234,https://openai.com,ABCDE,2026/13/40
5943,John,user5943@example.com,+21266123,htp:/bad,12,01-01-2026
5944,,user5944@example.com,+212618813096,,12,01-01-2026
5945,,user5945@example.com,+21266123,https://openai.com,10000,
5946,Sara,user5946@example.com,+212617583116,http://amazon.com,12,2026-02-30
5947,Sara,user5947@example.com,+21266123,htp:/bad,ABCDE,2026-08-01
5948,Bob,test@mail.com,123,htp:/bad,ABCDE,01-01-2026
5949,Mike,user5949@example.com,,http://google.com,90210,2026/13/40
5950,Sara,test@mail.com,+212684978419,https://openai.com,90210,2026-02-30
5951,,,+21266123,,10000,01-01-2026
5952,Lina,user5952@example.com,061234,https://openai.com,90210,2026-02-30
5953,@@Mike,,,https://www.github.com,12,2026/13/40
5954,Sara,,+212660360576,http://amazon.com,10000,2026-08-01
5955,Sara,,061234,http://google.com,ABCDE,2026-02-30
5956,Alice,bademail,+21266123,https://openai.com,,
5957,Lina,test@mail.com,+21266123,https://google.com,90210,2026/13/40
5958,,test@mail.com,061234,,10000,2026-08-01
5959,,user5959@example.com,+212657181468,htp:/bad,90210,2026/13/40
5960,Alice,user5960@example.com,123,htp:/bad,ABCDE,2026-08-01
5961,,user5961@example.com,+21266123,https://openai.com,12,2026/13/40
5962,Sara,test@mail.com,+212623768408,,ABCDE,2026/13/40
5963,,foo@@bar,123,,,01-01-2026
5964,Bob,user5964@example.com,061234,http://amazon.com,,01-01-2026
5965,John123,user5965@example.com,+21266123,https://google.com,,2026-02-30
5966,Alice,user5966@example.com,061234,https://www.github.com,ABCDE,2026/13/40
5967,Bob,foo@@bar,123,,ABCDE,01-01-2026
5968,Lina,user5968@example.com,061234,htp:/bad,90210,2026-08-01
5969,Sara,,+21266123,https://google.com,ABCDE,2026/13/40
5970,Sara,user5970@example.com,,http://google.com,10000,
5971,Sara,bademail,+21266123,htp:/bad,12,
5972,John123,foo@@bar,+212694978376,http://amazon.com,90210,2026-08-01
5973,Mike,user5973@example.com,+212636894350,https://openai.com,90210,2026/13/40
5974,@@Mike,bademail,061234,https://openai.com,12,2026/13/40
5975,Sara,foo@@bar,+212691015411,https://google.com,12,01-01-2026
5976,John123,bademail,+21266123,htp:/bad,90210,
5977,Sara,user5977@example.com,061234,,,2026-02-30
5978,Mike,,,http://amazon.com,10000,01-01-2026
5979,Sara,,+21266123,http://google.com,12,01-01-2026
5980,@@Mike,,061234,https://openai.com,90210,2026-02-30
5981,Mike,user5981@example.com,061234,http://amazon.com,10000,
5982,,user5982@example.com,061234,http://amazon.com,,2026-02-30
5983,John123,test@mail.com,+21266123,htp:/bad,10000,2026/13/40
5984,Sara,user5984@example.com,+21266123,http://amazon.com,12,01-01-2026
5985,Lina,,061234,http://amazon.com,10000,2026-02-30
5986,Sara,user5986@example.com,+212634918289,https://google.com,90210,01-01-2026
5987,Sara,test@mail.com,,https://openai.com,90210,01-01-2026
5988,Sara,bademail,+212640723302,https://www.github.com,,01-01-2026
5989,Sara,test@mail.com,,https://openai.com,10000,2026/13/40
5990,Mike,foo@@bar,061234,https://openai.com,,2026/13/40
5991,Mike,user5991@example.com,123,https://openai.com,12,01-01-2026
5992,Sara,bademail,+212646950136,https://google.com,ABCDE,2026-02-30
5993,John,foo@@bar,+21266123,http://amazon.com,ABCDE,
5994,John123,test@mail.com,+21266123,http://google.com,ABCDE,2026-08-01
5995,Mike,bademail,,http://amazon.com,12,2026-02-30
5996,Alice,user5996@example.com,+21266123,,10000,2026/13/40
5997,Mike,user5997@example.com,,https://google.com,ABCDE,2026-02-30
5998,@@Mike,user5998@example.com,+21266123,https://www.github.com,90210,2026-02-30
5999,Mike,,+21266123,https://google.com,10000,01-01-2026
6000,@@Mike,bademail,,http://amazon.com,10000,2026-08-01
6001,Alice,user6001@example.com,,https://www.github.com,ABCDE,2026-02-30
6002,,user6002@example.com,,https://google.com,12,01-01-2026
6003,Mike,user6003@example.com,,http://amazon.com,90210,01-01-2026
6004,John123,test@mail.com,+21266123,htp:/bad,,01-01-2026
6005,Sara,user6005@example.com,061234,htp:/bad,ABCDE,2026/13/40
6006,Bob,user6006@example.com,+212664065229,http://google.com,12,2026-02-30
6007,Alice,test@mail.com,,https://openai.com,90210,2026-08-01
6008,Alice,,123,https://www.github.com,10000,01-01-2026
6009,Sara,user6009@example.com,123,https://openai.com,12,2026-08-01
6010,Lina,,+212623232626,https://openai.com,,2026-02-30
6011,Sara,test@mail.com,+21266123,http://amazon.com,12,2026/13/40
6012,Lina,foo@@bar,+212638876393,http://google.com,90210,2026-02-30
6013,Bob,user6013@example.com,,https://google.com,,
6014,Mike,test@mail.com,061234,https://www.github.com,10000,2026/13/40
6015,Sara,user6015@example.com,+212685597813,http://google.com,ABCDE,01-01-2026
6016,Sara,foo@@bar,,https://google.com,ABCDE,2026-08-01
6017,@@Mike,foo@@bar,061234,http://google.com,ABCDE,
6018,Bob,,+212693160319,,90210,2026-08-01
6019,Lina,foo@@bar,123,https://www.github.com,ABCDE,2026-08-01
6020,Alice,,,http://google.com,ABCDE,2026/13/40
6021,Lina,test@mail.com,+212660348705,https://www.github.com,,01-01-2026
6022,John123,test@mail.com,123,https://openai.com,90210,01-01-2026
6023,John123,,,,12,
6024,Sara,bademail,123,,10000,2026/13/40
6025,Alice,foo@@bar,+21266123,https://google.com,,2026-08-01
6026,Sara,user6026@example.com,123,htp:/bad,,
6027,Lina,,,https://google.com,12,01-01-2026
6028,John123,user6028@example.com,+212619138728,htp:/bad,12,01-01-2026
6029,Mike,user6029@example.com,+21266123,https://openai.com,ABCDE,
6030,@@Mike,,123,,90210,01-01-2026
6031,Mike,test@mail.com,123,htp:/bad,ABCDE,01-01-2026
6032,Mike,user6032@example.com,+212637905172,https://www.github.com,,2026/13/40
6033,,user6033@example.com,+212689168239,https://www.github.com,12,01-01-2026
6034,John,user6034@example.com,061234,http://amazon.com,ABCDE,2026/13/40
6035,Sara,test@mail.com,+21266123,https://openai.com,,
6036,Bob,user6036@example.com,,http://amazon.com,ABCDE,2026-08-01
6037,Sara,,061234,http://amazon.com,,2026-08-01
6038,Alice,user6038@example.com,,http://amazon.com,,2026-08-01
6039,Sara,,,https://google.com,ABCDE,
6040,@@Mike,user6040@example.com,,http://google.com,90210,2026-08-01
6041,Alice,user6041@example.com,+21266123,,90210,2026-08-01
6042,@@Mike,foo@@bar,+21266123,htp:/bad,90210,
6043,@@Mike,user6043@example.com,,https://google.com,12,2026/13/40
6044,Lina,user6044@example.com,061234,,,2026-08-01
6045,Sara,test@mail.com,+212669298419,http://google.com,12,2026-08-01
6046,Mike,bademail,123,https://google.com,10000,2026-02-30
6047,John123,user6047@example.com,+21266123,https://www.github.com,12,2026-08-01
6048,John123,user6048@example.com,061234,http://google.com,ABCDE,2026/13/40
6049,Bob,bademail,123,https://www.github.com,,2026/13/40
6050,Mike,foo@@bar,+21266123,,90210,2026-08-01
6051,John123,user6051@example.com,061234,htp:/bad,90210,2026-08-01
6052,John123,user6052@example.com,061234,http://google.com,12,2026/13/40
6053,Lina,bademail,+21266123,https://www.github.com,90210,2026-08-01
6054,Sara,foo@@bar,,https://openai.com,90210,2026-08-01
6055,Alice,foo@@bar,123,http://google.com,90210,2026/13/40
6056,Bob,foo@@bar,061234,https://google.com,10000,2026-02-30
6057,Sara,,061234,https://www.github.com,ABCDE,01-01-2026
6058,Lina,,061234,http://google.com,,2026-02-30
6059,Alice,foo@@bar,,https://google.com,10000,2026/13/40
6060,John123,user6060@example.com,,https://openai.com,12,01-01-2026
6061,Lina,bademail,+212684440688,https://www.github.com,90210,01-01-2026
6062,,user6062@example.com,+21266123,https://google.com,,2026/13/40
6063,Mike,,123,https://google.com,ABCDE,
6064,Sara,user6064@example.com,+212648892328,https://openai.com,90210,2026/13/40
6065,@@Mike,user6065@example.com,+21266123,htp:/bad,10000,
6066,John,user6066@example.com,+21266123,http://google.com,10000,2026-08-01
6067,John123,user6067@example.com,+212637167608,https://openai.com,,2026/13/40
6068,@@Mike,bademail,061234,,10000,
6069,Sara,,061234,http://google.com,ABCDE,
6070,Alice,,123,,90210,2026-08-01
6071,John123,user6071@example.com,+212661090491,https://google.com,12,2026-08-01
6072,Mike,user6072@example.com,123,https://www.github.com,90210,2026/13/40
6073,John,test@mail.com,,https://openai.com,90210,01-01-2026
6074,John,foo@@bar,,https://google.com,ABCDE,2026/13/40
6075,Bob,user6075@example.com,123,http://amazon.com,12,2026-02-30
6076,John,test@mail.com,,https://google.com,90210,2026-02-30
6077,Alice,user6077@example.com,,http://amazon.com,12,
6078,John,foo@@bar,061234,https://google.com,10000,01-01-2026
6079,Sara,,061234,http://amazon.com,,2026-02-30
6080,Alice,,061234,https://www.github.com,12,
6081,Alice,user6081@example.com,123,https://www.github.com,12,
6082,Bob,user6082@example.com,061234,https://google.com,90210,01-01-2026
6083,,user6083@example.com,+21266123,https://openai.com,10000,2026/13/40
6084,Lina,user6084@example.com,,https://google.com,90210,
6085,Bob,foo@@bar,123,https://www.github.com,10000,2026-08-01
6086,,foo@@bar,123,https://www.github.com,12,2026-08-01
6087,Bob,user6087@example.com,061234,,90210,2026-08-01
6088,Sara,user6088@example.com,+21266123,https://openai.com,,2026-08-01
6089,Sara,test@mail.com,+21266123,https://openai.com,12,2026/13/40
6090,Bob,user6090@example.com,+212627571621,,12,01-01-2026
6091,John,user6091@example.com,+212677548299,htp:/bad,12,01-01-2026
6092,Sara,foo@@bar,,https://openai.com,ABCDE,2026/13/40
6093,Lina,test@mail.com,061234,http://google.com,ABCDE,2026-02-30
6094,Lina,bademail,+21266123,https://google.com,ABCDE,
6095,@@Mike,foo@@bar,,https://google.com,90210,2026-02-30
6096,Sara,test@mail.com,+21266123,https://www.github.com,,2026/13/40
6097,Mike,bademail,,htp:/bad,12,2026/13/40
6098,Bob,user6098@example.com,+212687929517,https://www.github.com,,
6099,Lina,test@mail.com,,,ABCDE,01-01-2026
6100,Alice,foo@@bar,+21266123,https://openai.com,12,2026-02-30
6101,Mike,user6101@example.com,+212650594677,https://www.github.com,90210,01-01-2026
6102,John123,user6102@example.com,061234,htp:/bad,90210,
6103,Alice,user6103@example.com,+21266123,,12,2026/13/40
6104,Bob,,,htp:/bad,ABCDE,01-01-2026
6105,Mike,,123,,12,2026/13/40
6106,John123,foo@@bar,123,http://google.com,10000,01-01-2026
6107,@@Mike,user6107@example.com,+212680698448,http://amazon.com,90210,
6108,@@Mike,user6108@example.com,+212664181662,http://amazon.com,90210,
6109,Alice,user6109@example.com,+21266123,http://amazon.com,10000,2026/13/40
6110,Mike,test@mail.com,+21266123,https://www.github.com,90210,
6111,Bob,user6111@example.com,+212673103307,https://www.github.com,12,01-01-2026
6112,Mike,test@mail.com,,,12,01-01-2026
6113,John123,foo@@bar,+21266123,https://openai.com,,2026-08-01
6114,@@Mike,foo@@bar,,https://openai.com,ABCDE,2026-02-30
6115,Lina,,123,htp:/bad,10000,2026-08-01
6116,Sara,user6116@example.com,+212638161484,https://www.github.com,,2026/13/40
6117,Bob,user6117@example.com,123,http://amazon.com,10000,01-01-2026
6118,Lina,foo@@bar,+212672901633,http://amazon.com,12,2026-02-30
6119,Sara,test@mail.com,+21266123,htp:/bad,10000,2026-08-01
6120,Alice,test@mail.com,123,,12,2026/13/40
6121,@@Mike,user6121@example.com,+21266123,http://amazon.com,10000,2026/13/40
6122,Lina,user6122@example.com,+21266123,http://google.com,12,2026-02-30
6123,Bob,test@mail.com,,http://google.com,10000,01-01-2026
6124,,,+212628308850,http://amazon.com,,2026-02-30
6125,@@Mike,test@mail.com,+21266123,http://google.com,10000,2026-02-30
6126,Sara,user6126@example.com,123,https://openai.com,ABCDE,01-01-2026
6127,@@Mike,test@mail.com,061234,,12,
6128,Bob,user6128@example.com,,,90210,2026-02-30
6129,John123,bademail,+212639167998,,ABCDE,2026/13/40
6130,Bob,user6130@example.com,123,https://www.github.com,12,2026/13/40
6131,Alice,test@mail.com,123,https://openai.com,10000,2026-02-30
6132,Mike,bademail,+21266123,https://openai.com,,2026-08-01
6133,Alice,bademail,061234,https://google.com,ABCDE,2026/13/40
6134,John,user6134@example.com,123,,90210,2026-02-30
6135,John123,foo@@bar,,http://amazon.com,10000,2026/13/40
6136,Lina,test@mail.com,+21266123,http://google.com,ABCDE,
6137,@@Mike,,,http://google.com,12,01-01-2026
6138,Mike,foo@@bar,123,htp:/bad,10000,2026-02-30
6139,Alice,bademail,+21266123,https://google.com,90210,2026-02-30
6140,Alice,user6140@example.com,+212641955320,https://openai.com,,
6141,John,,+212698863486,,90210,2026-08-01
6142,Mike,user6142@example.com,+212630097856,https://google.com,90210,01-01-2026
6143,@@Mike,,+21266123,http://amazon.com,ABCDE,2026-08-01
6144,Lina,foo@@bar,+212634042516,http://google.com,10000,
6145,,user6145@example.com,123,https://google.com,ABCDE,
6146,Sara,foo@@bar,+212667996470,http://amazon.com,,2026-02-30
6147,,,+21266123,https://openai.com,ABCDE,2026/13/40
6148,Sara,user6148@example.com,+21266123,,10000,2026/13/40
6149,,,+21266123,https://openai.com,ABCDE,2026-08-01
6150,Lina,test@mail.com,061234,http://amazon.com,12,
6151,Sara,,+21266123,https://openai.com,10000,01-01-2026
6152,John,user6152@example.com,+21266123,,,2026-08-01
6153,Lina,test@mail.com,+21266123,,ABCDE,2026/13/40
6154,John,foo@@bar,061234,http://google.com,10000,01-01-2026
6155,Bob,user6155@example.com,+21266123,htp:/bad,,2026-02-30
6156,Sara,,+212655643208,http://amazon.com,90210,01-01-2026
6157,Sara,test@mail.com,123,https://openai.com,ABCDE,
6158,Mike,foo@@bar,+21266123,https://openai.com,10000,01-01-2026
6159,Lina,foo@@bar,,htp:/bad,90210,01-01-2026
6160,John123,foo@@bar,+21266123,https://www.github.com,12,2026-02-30
6161,Sara,user6161@example.com,+21266123,http://google.com,10000,01-01-2026
6162,,test@mail.com,+21266123,,90210,2026-02-30
6163,Sara,,061234,https://www.github.com,10000,2026/13/40
6164,,bademail,123,https://openai.com,,01-01-2026
6165,,bademail,+21266123,htp:/bad,10000,2026-08-01
6166,,bademail,,https://openai.com,12,2026/13/40
6167,John123,foo@@bar,,htp:/bad,90210,2026-08-01
6168,Bob,test@mail.com,061234,https://www.github.com,,01-01-2026
6169,Sara,user6169@example.com,061234,htp:/bad,90210,
6170,Sara,user6170@example.com,061234,https://google.com,12,2026/13/40
6171,Lina,user6171@example.com,+212693416860,htp:/bad,90210,2026-02-30
6172,Alice,test@mail.com,+212687395640,http://amazon.com,ABCDE,01-01-2026
6173,@@Mike,,+212619240328,https://google.com,10000,01-01-2026
6174,Alice,test@mail.com,,,12,2026/13/40
6175,John,test@mail.com,+212659510301,http://amazon.com,12,
6176,Sara,test@mail.com,+212613823174,https://google.com,ABCDE,
6177,John123,bademail,+212692241254,https://google.com,10000,2026/13/40
6178,Sara,test@mail.com,123,https://google.com,ABCDE,2026/13/40
6179,John,bademail,+212615156829,http://google.com,90210,
6180,Sara,,+21266123,http://google.com,10000,2026/13/40
6181,,,061234,,,01-01-2026
6182,Sara,,123,https://openai.com,ABCDE,2026/13/40
6183,Sara,user6183@example.com,123,,90210,2026-02-30
